label,trial,nmse,num_modes,dimension,dataset
best LSTM,21,0.0027550018647139146,5,5,Lorenz
best LSTM,22,0.0019122638216585324,5,5,Lorenz
best LSTM,23,0.001829400680017258,5,5,Lorenz
best LSTM,24,0.0038673746048635306,5,5,Lorenz
best LSTM,0,0.00138185111084505,7,7,Lorenz
best LSTM,1,0.0008750000356875558,7,7,Lorenz
best LSTM,2,0.0012525120624548563,7,7,Lorenz
best LSTM,3,0.0015261801540226397,7,7,Lorenz
best LSTM,4,0.0013632800900260002,7,7,Lorenz
best LSTM,5,0.0013870492839149183,7,7,Lorenz
best LSTM,6,0.0009129317404408194,7,7,Lorenz
best LSTM,7,0.0004539634893482821,7,7,Lorenz
best LSTM,8,0.0016784806874167058,7,7,Lorenz
best LSTM,9,0.0009266892850306452,7,7,Lorenz
best LSTM,10,0.0013911133481611794,7,7,Lorenz
best LSTM,11,0.0010345526841380888,7,7,Lorenz
best LSTM,12,0.0015864395322241456,7,7,Lorenz
best LSTM,13,0.0013552133743975144,7,7,Lorenz
best LSTM,14,0.0006024881275474175,7,7,Lorenz
best LSTM,15,0.0007598492945508692,7,7,Lorenz
best LSTM,16,0.001382299045384645,7,7,Lorenz
best LSTM,17,0.000899823174152863,7,7,Lorenz
best LSTM,18,0.0011808186512553343,7,7,Lorenz
best LSTM,19,0.0016586179932683142,7,7,Lorenz
best LSTM,20,0.0006985263355296781,7,7,Lorenz
best LSTM,21,0.0011021717354279363,7,7,Lorenz
best LSTM,22,0.0015928730074301115,7,7,Lorenz
best LSTM,23,0.00147205065776969,7,7,Lorenz
best LSTM,24,0.0008352570114053859,7,7,Lorenz
best LSTM,0,0.0007689882825114362,9,9,Lorenz
best LSTM,1,0.0004243182773408654,9,9,Lorenz
best LSTM,2,0.0004334836018430435,9,9,Lorenz
best LSTM,3,0.0007862439449279033,9,9,Lorenz
best LSTM,4,0.0007562890168422995,9,9,Lorenz
best LSTM,5,0.0007764529230407224,9,9,Lorenz
best LSTM,6,0.0005998562574329921,9,9,Lorenz
best LSTM,7,0.000452673974601287,9,9,Lorenz
best LSTM,8,0.0008359303352942512,9,9,Lorenz
best LSTM,9,0.0006822959945485842,9,9,Lorenz
best LSTM,10,0.0006640290288886046,9,9,Lorenz
best LSTM,11,0.0011834621418664536,9,9,Lorenz
best LSTM,12,0.0003924357771013704,9,9,Lorenz
best LSTM,13,0.0005619619514017879,9,9,Lorenz
best LSTM,14,0.0006298670370656103,9,9,Lorenz
best LSTM,15,0.0006079430679083181,9,9,Lorenz
best LSTM,16,0.0006203949991248562,9,9,Lorenz
best LSTM,17,0.0009616653303550477,9,9,Lorenz
best LSTM,18,0.0007196006605792363,9,9,Lorenz
best LSTM,19,0.0007032240401182322,9,9,Lorenz
best LSTM,20,0.00045190478683604645,9,9,Lorenz
best LSTM,21,0.000878778976222802,9,9,Lorenz
best LSTM,22,0.0005205279532018821,9,9,Lorenz
best LSTM,23,0.00036421318986511577,9,9,Lorenz
best LSTM,24,0.0008154005756262287,9,9,Lorenz
best LSTM,0,0.0003736518854410503,11,11,Lorenz
best LSTM,1,0.00033916721734797797,11,11,Lorenz
best LSTM,2,0.00038670011303820295,11,11,Lorenz
best LSTM,3,0.00018338383745516445,11,11,Lorenz
best LSTM,4,0.000327749406388978,11,11,Lorenz
best LSTM,5,0.00021563187278947894,11,11,Lorenz
best LSTM,6,0.00037404293887713873,11,11,Lorenz
best LSTM,7,0.00024197238126477,11,11,Lorenz
best LSTM,8,0.00029153935663208855,11,11,Lorenz
best LSTM,9,0.0002987555362848103,11,11,Lorenz
best LSTM,10,0.0002899362417034537,11,11,Lorenz
best LSTM,11,0.0003511367018320378,11,11,Lorenz
best LSTM,12,0.0003476083965747816,11,11,Lorenz
best LSTM,13,0.0003456641825889466,11,11,Lorenz
best LSTM,14,0.0008276333375348838,11,11,Lorenz
best LSTM,15,0.00046035532069828663,11,11,Lorenz
best LSTM,16,0.0002506135527437282,11,11,Lorenz
best LSTM,17,0.0004056564451397201,11,11,Lorenz
best LSTM,18,0.0002889834159907165,11,11,Lorenz
best LSTM,19,0.0003787754080593962,11,11,Lorenz
best LSTM,20,0.00024104813515343952,11,11,Lorenz
best LSTM,21,0.0003728491535132274,11,11,Lorenz
best LSTM,22,0.00042399217538815375,11,11,Lorenz
best LSTM,23,0.00030770825434601665,11,11,Lorenz
best LSTM,24,0.00037178012762867905,11,11,Lorenz
worst LSTM,0,0.8493605580841832,1,1,Lorenz
worst LSTM,1,0.9388581499318839,1,1,Lorenz
worst LSTM,2,0.8995405660702723,1,1,Lorenz
worst LSTM,3,0.9732975709993225,1,1,Lorenz
worst LSTM,4,0.8845162060543822,1,1,Lorenz
worst LSTM,5,1.0911946011600606,1,1,Lorenz
worst LSTM,6,0.8258069524804953,1,1,Lorenz
worst LSTM,7,1.1253452966687556,1,1,Lorenz
worst LSTM,8,1.079979259303183,1,1,Lorenz
worst LSTM,9,0.9385349510143111,1,1,Lorenz
worst LSTM,10,1.0109771758693857,1,1,Lorenz
worst LSTM,11,0.8391601580665248,1,1,Lorenz
worst LSTM,12,1.080476584698679,1,1,Lorenz
worst LSTM,13,0.9999950960952775,1,1,Lorenz
worst LSTM,14,1.1197789532343476,1,1,Lorenz
worst LSTM,15,0.8329240976644359,1,1,Lorenz
worst LSTM,16,0.8405827267777165,1,1,Lorenz
worst LSTM,17,0.9656500681306018,1,1,Lorenz
worst LSTM,18,0.9495180854994762,1,1,Lorenz
worst LSTM,19,1.1851570164068528,1,1,Lorenz
worst LSTM,20,1.190976671474293,1,1,Lorenz
worst LSTM,21,1.3016870000874392,1,1,Lorenz
worst LSTM,22,1.1948429472689097,1,1,Lorenz
worst LSTM,23,1.1655193975198852,1,1,Lorenz
worst LSTM,24,0.9937104287162267,1,1,Lorenz
worst LSTM,0,0.9253553732225533,3,3,Lorenz
worst LSTM,1,0.9245927588693488,3,3,Lorenz
worst LSTM,2,0.818774993423125,3,3,Lorenz
worst LSTM,3,1.564235370245954,3,3,Lorenz
worst LSTM,4,1.267492417953915,3,3,Lorenz
worst LSTM,5,1.0242034484580929,3,3,Lorenz
worst LSTM,6,1.0315084042222868,3,3,Lorenz
worst LSTM,7,0.9636706840685743,3,3,Lorenz
worst LSTM,8,1.1331446022951484,3,3,Lorenz
worst LSTM,9,1.1252203773912506,3,3,Lorenz
worst LSTM,10,0.7838404950717012,3,3,Lorenz
worst LSTM,11,1.1121445125261435,3,3,Lorenz
worst LSTM,12,1.0936273018128335,3,3,Lorenz
worst LSTM,13,0.9199471464724603,3,3,Lorenz
worst LSTM,14,1.0902657558634394,3,3,Lorenz
worst LSTM,15,1.4343994238544595,3,3,Lorenz
worst LSTM,16,0.6145037817888165,3,3,Lorenz
worst LSTM,17,1.0941096488128248,3,3,Lorenz
worst LSTM,18,1.010523071960347,3,3,Lorenz
worst LSTM,19,0.9614439795937256,3,3,Lorenz
worst LSTM,20,0.6939435195201685,3,3,Lorenz
worst LSTM,21,1.2445425615591947,3,3,Lorenz
worst LSTM,22,0.8504836233231581,3,3,Lorenz
worst LSTM,23,1.1167722091409729,3,3,Lorenz
worst LSTM,24,1.5123204938032468,3,3,Lorenz
worst LSTM,0,1.0119061862375884,5,5,Lorenz
worst LSTM,1,0.7626244823437787,5,5,Lorenz
worst LSTM,2,0.9277893453678624,5,5,Lorenz
worst LSTM,3,0.5644103453850858,5,5,Lorenz
worst LSTM,4,0.5499923907207535,5,5,Lorenz
worst LSTM,5,0.9590904276795796,5,5,Lorenz
worst LSTM,6,1.173852743008517,5,5,Lorenz
worst LSTM,7,0.9963996573694256,5,5,Lorenz
worst LSTM,8,0.7272982637612477,5,5,Lorenz
worst LSTM,9,0.799818173343724,5,5,Lorenz
worst LSTM,10,1.2993589239731265,5,5,Lorenz
worst LSTM,11,0.8962266379416861,5,5,Lorenz
worst LSTM,12,0.6736293663894656,5,5,Lorenz
worst LSTM,13,0.8095448163191393,5,5,Lorenz
worst LSTM,14,0.6608664142058696,5,5,Lorenz
worst LSTM,15,0.6423046221217672,5,5,Lorenz
worst LSTM,16,0.8856502551508263,5,5,Lorenz
worst LSTM,17,1.0581260384494904,5,5,Lorenz
worst LSTM,18,0.7800106029192152,5,5,Lorenz
worst LSTM,19,0.9904491196668657,5,5,Lorenz
worst LSTM,20,0.9081777008016156,5,5,Lorenz
worst LSTM,21,0.7769713114522575,5,5,Lorenz
worst LSTM,22,0.6360786957412597,5,5,Lorenz
worst LSTM,23,1.1378980755501102,5,5,Lorenz
worst LSTM,24,0.864759043542826,5,5,Lorenz
worst LSTM,0,0.8161623406412306,7,7,Lorenz
worst LSTM,1,0.9470635311968899,7,7,Lorenz
worst LSTM,2,0.6311945370822554,7,7,Lorenz
worst LSTM,3,1.1465696281270892,7,7,Lorenz
worst LSTM,4,0.9368904199463947,7,7,Lorenz
worst LSTM,5,0.6231546180715964,7,7,Lorenz
worst LSTM,6,0.7455921746200865,7,7,Lorenz
worst LSTM,7,0.8233457877253201,7,7,Lorenz
worst LSTM,8,0.7576494982304766,7,7,Lorenz
worst LSTM,9,0.8424131121192907,7,7,Lorenz
worst LSTM,10,0.7558065264184033,7,7,Lorenz
worst LSTM,11,1.1968765672401573,7,7,Lorenz
worst LSTM,12,1.2145397104168885,7,7,Lorenz
worst LSTM,13,0.6766862485229084,7,7,Lorenz
worst LSTM,14,0.9059542084502984,7,7,Lorenz
worst LSTM,15,0.9250811070433119,7,7,Lorenz
worst LSTM,16,0.7684019749317027,7,7,Lorenz
worst LSTM,17,0.5234499389722675,7,7,Lorenz
worst LSTM,18,1.0029039581075914,7,7,Lorenz
worst LSTM,19,0.6778710083763841,7,7,Lorenz
worst LSTM,20,0.73088173704725,7,7,Lorenz
worst LSTM,21,0.8842410170479238,7,7,Lorenz
worst LSTM,22,0.9482905730118705,7,7,Lorenz
worst LSTM,23,0.9741672630789847,7,7,Lorenz
worst LSTM,24,0.6137601180216474,7,7,Lorenz
worst LSTM,0,0.7965330604203567,9,9,Lorenz
worst LSTM,1,0.5667854206843026,9,9,Lorenz
worst LSTM,2,1.0924654853054483,9,9,Lorenz
worst LSTM,3,0.7229153714989919,9,9,Lorenz
worst LSTM,4,0.5047008797932829,9,9,Lorenz
worst LSTM,5,1.0440211178395242,9,9,Lorenz
worst LSTM,6,0.6766535983459243,9,9,Lorenz
worst LSTM,7,0.8229125902733485,9,9,Lorenz
worst LSTM,8,0.6285571416701232,9,9,Lorenz
worst LSTM,9,0.9735860240741722,9,9,Lorenz
worst LSTM,10,0.761846616377275,9,9,Lorenz
worst LSTM,11,0.68837446865833,9,9,Lorenz
worst LSTM,12,0.646000070195765,9,9,Lorenz
worst LSTM,13,1.0298602512630382,9,9,Lorenz
worst LSTM,14,0.8557365509191255,9,9,Lorenz
worst LSTM,15,0.8240006088525265,9,9,Lorenz
worst LSTM,16,0.9756559215148211,9,9,Lorenz
worst LSTM,17,1.0109547881275405,9,9,Lorenz
worst LSTM,18,0.951744232458592,9,9,Lorenz
worst LSTM,19,1.0012292469136082,9,9,Lorenz
worst LSTM,20,0.9272221974102544,9,9,Lorenz
worst LSTM,21,0.738471295129954,9,9,Lorenz
worst LSTM,22,0.8241086660174093,9,9,Lorenz
worst LSTM,23,0.8150970692542643,9,9,Lorenz
worst LSTM,24,0.5759811367738432,9,9,Lorenz
worst LSTM,0,0.6368405891689152,11,11,Lorenz
worst LSTM,1,0.707245409045678,11,11,Lorenz
worst LSTM,2,0.6925660188101654,11,11,Lorenz
worst LSTM,3,0.691045073736414,11,11,Lorenz
worst LSTM,4,0.5949016585263593,11,11,Lorenz
worst LSTM,5,0.6492431368193413,11,11,Lorenz
worst LSTM,6,0.5667320565641668,11,11,Lorenz
worst LSTM,7,0.9606896833078787,11,11,Lorenz
worst LSTM,8,0.6608353288148519,11,11,Lorenz
worst LSTM,9,0.7401261101319799,11,11,Lorenz
worst LSTM,10,0.5869444988281045,11,11,Lorenz
worst LSTM,11,0.6629514793044069,11,11,Lorenz
worst LSTM,12,0.5850290385278502,11,11,Lorenz
worst LSTM,13,0.7662425209283429,11,11,Lorenz
worst LSTM,14,0.5012843906392945,11,11,Lorenz
worst LSTM,15,0.8410326580704806,11,11,Lorenz
worst LSTM,16,0.4977010034105355,11,11,Lorenz
worst LSTM,17,0.773411602794048,11,11,Lorenz
worst LSTM,18,0.5607914861221455,11,11,Lorenz
worst LSTM,19,0.3998225600833231,11,11,Lorenz
worst LSTM,20,0.6420035585302171,11,11,Lorenz
worst LSTM,21,0.9014355236723814,11,11,Lorenz
worst LSTM,22,0.8554937537333561,11,11,Lorenz
worst LSTM,23,0.5904575744478889,11,11,Lorenz
worst LSTM,24,0.7334343185886102,11,11,Lorenz
